unidade;ano;mes;tipo_procedimento;qtde_procedimento
HJK;2025,0;7,0;CURETAGEM;6,0
HJK;2025,0;7,0;PARTO GEMELAR CESARIANA;2,0
HJK;2025,0;7,0;PARTO GEMELAR NORMAL;1,0
HJK;2025,0;7,0;PARTO NORMAL;126,0
HJK;2025,0;8,0;CESAREAS;75,0
HJK;2025,0;8,0;CIRURGIA GINECOLÓGICA;22,0
HJK;2025,0;8,0;CURETAGEM;7,0
HJK;2025,0;8,0;PARTO GEMELAR CESARIANA;3,0
HJK;2025,0;8,0;PARTO NORMAL;92,0
HJK;2025,0;9,0;CESAREAS;57,0
HJK;2025,0;9,0;CIRURGIA GINECOLÓGICA;31,0
HJK;2025,0;9,0;CURETAGEM;2,0
HJK;2025,0;9,0;PARTO GEMELAR CESARIANA;1,0
HJK;2025,0;9,0;PARTO NORMAL;118,0
HJK;2025,0;10,0;CESAREAS;70,0
HJK;2025,0;10,0;CIRURGIA GINECOLÓGICA;58,0
HJK;2025,0;10,0;CURETAGEM;7,0
HJK;2025,0;10,0;PARTO GEMELAR CESARIANA;1,0
HJK;2025,0;10,0;PARTO NORMAL;105,0
HJK;2025,0;11,0;CESAREAS;43,0
HJK;2025,0;11,0;CIRURGIA GINECOLÓGICA;57,0
HJK;2025,0;11,0;CURETAGEM;48,0
HJK;2025,0;11,0;PARTO GEMELAR CESARIANA;2,0
HJK;2025,0;11,0;PARTO NORMAL;92,0
HJK;2025,0;12,0;CESAREAS;61,0
HJK;2025,0;12,0;CIRURGIA GINECOLÓGICA;59,0
HJK;2025,0;12,0;CURETAGEM;69,0
HJK;2025,0;12,0;PARTO GEMELAR CESARIANA;4,0
HJK;2025,0;12,0;PARTO GEMELAR NORMAL;4,0
HJK;2025,0;12,0;PARTO NORMAL;93,0
HJK;2026,0;1,0;CESAREAS;54,0
HJK;2026,0;1,0;CIRURGIA GINECOLÓGICA;62,0
HJK;2026,0;1,0;CURETAGEM;5,0
HJK;2026,0;1,0;PARTO GEMELAR CESARIANA;1,0
HJK;2026,0;1,0;PARTO GEMELAR NORMAL;1,0
HJK;2026,0;1,0;PARTO NORMAL;98,0
HJK;2026,0;2,0;CESAREAS;12,0
HJK;2026,0;2,0;CIRURGIA GINECOLÓGICA;32,0
HJK;2026,0;2,0;COLPOPERINEOPLASTIA ANTERIOR E POSTERIOR;1,0
HJK;2026,0;2,0;COLPOPLASTIA ANTERIOR;1,0
HJK;2026,0;2,0;CURETAGEM;12,0
HJK;2026,0;2,0;CURETAGEM SEMIOTICA C/ OU S/ DILATACAO DO COLO DO UTERO;2,0
HJK;2026,0;2,0;EXCISÃO TIPO 3 DO COLO UTERINO;1,0
HJK;2026,0;2,0;HISTERECTOMIA C/ ANEXECTOMIA (UNI / BILATERAL);2,0
HJK;2026,0;2,0;LAQUEADURA TUBÁRIA NA MESMA INTERNAÇÃO DE PARTO NORMAL;1,0
HJK;2026,0;2,0;OOFORECTOMIA / OOFOROPLASTIA;1,0
HJK;2026,0;2,0;OPERAÇÃO CESARIANA;6,0
HJK;2026,0;2,0;OPERAÇÃO CESARIANA COM LAQUEADURA TUBARIA;1,0
HJK;2026,0;2,0;PARTO GEMELAR CESARIANA;1,0
HJK;2026,0;2,0;PARTO NORMAL;9,0
HJK;2026,0;2,0;PARTO NORMAL;50,0
HRAD;2019,0;1,0;CESAREAS;68,0
HRAD;2019,0;1,0;CIRURGIA GINECOLÓGICA;60,0
HRAD;2019,0;1,0;CURETAGEM;8,0
HRAD;2019,0;1,0;PARTO GEMELAR CESARIANA;4,0
HRAD;2019,0;1,0;PARTO NORMAL;62,0
HRAD;2019,0;2,0;CESAREAS;62,0
HRAD;2019,0;2,0;CIRURGIA GINECOLÓGICA;73,0
HRAD;2019,0;2,0;CURETAGEM;12,0
HRAD;2019,0;2,0;PARTO GEMELAR CESARIANA;1,0
HRAD;2019,0;2,0;PARTO GEMELAR NORMAL;1,0
HRAD;2019,0;2,0;PARTO NORMAL;58,0
HRAD;2019,0;3,0;CESAREAS;66,0
HRAD;2019,0;3,0;CIRURGIA GINECOLÓGICA;67,0
HRAD;2019,0;3,0;CURETAGEM;15,0
HRAD;2019,0;3,0;FORCEPS NORMAL;4,0
HRAD;2019,0;3,0;PARTO GEMELAR CESARIANA;6,0
HRAD;2019,0;3,0;PARTO GEMELAR NORMAL;2,0
HRAD;2019,0;3,0;PARTO NORMAL;48,0
HRAD;2019,0;4,0;CESAREAS;53,0
HRAD;2019,0;4,0;CIRURGIA GINECOLÓGICA;41,0
HRAD;2019,0;4,0;CURETAGEM;10,0
HRAD;2019,0;4,0;PARTO GEMELAR CESARIANA;1,0
HRAD;2019,0;4,0;PARTO NORMAL;43,0
HRAD;2019,0;5,0;CESAREAS;49,0
HRAD;2019,0;5,0;CIRURGIA GINECOLÓGICA;74,0
HRAD;2019,0;5,0;CURETAGEM;6,0
HRAD;2019,0;5,0;FORCEPS NORMAL;2,0
HRAD;2019,0;5,0;PARTO NORMAL;54,0
HRAD;2019,0;6,0;CESAREAS;63,0
HRAD;2019,0;6,0;CIRURGIA GINECOLÓGICA;41,0
HRAD;2019,0;6,0;CURETAGEM;13,0
HRAD;2019,0;6,0;FORCEPS CESAREA;2,0
HRAD;2019,0;6,0;FORCEPS NORMAL;3,0
HRAD;2019,0;6,0;PARTO GEMELAR CESARIANA;4,0
HRAD;2019,0;6,0;PARTO NORMAL;45,0
HRAD;2019,0;7,0;CESAREAS;70,0
HRAD;2019,0;7,0;CIRURGIA GINECOLÓGICA;54,0
HRAD;2019,0;7,0;CURETAGEM;8,0
HRAD;2019,0;7,0;FORCEPS NORMAL;2,0
HRAD;2019,0;7,0;PARTO GEMELAR CESARIANA;4,0
HRAD;2019,0;7,0;PARTO NORMAL;57,0
HRAD;2019,0;8,0;CESAREAS;49,0
HRAD;2019,0;8,0;CIRURGIA GINECOLÓGICA;56,0
HRAD;2019,0;8,0;CURETAGEM;17,0
HRAD;2019,0;8,0;PARTO GEMELAR CESARIANA;2,0
HRAD;2019,0;8,0;PARTO GEMELAR NORMAL;1,0
HRAD;2019,0;8,0;PARTO NORMAL;41,0
HRAD;2019,0;9,0;CESAREAS;46,0
HRAD;2019,0;9,0;CIRURGIA GINECOLÓGICA;37,0
HRAD;2019,0;9,0;CURETAGEM;12,0
HRAD;2019,0;9,0;FORCEPS NORMAL;1,0
HRAD;2019,0;9,0;PARTO GEMELAR CESARIANA;2,0
HRAD;2019,0;9,0;PARTO NORMAL;36,0
HRAD;2019,0;10,0;CESAREAS;54,0
HRAD;2019,0;10,0;CIRURGIA GINECOLÓGICA;30,0
HRAD;2019,0;10,0;CURETAGEM;20,0
HRAD;2019,0;10,0;FORCEPS NORMAL;1,0
HRAD;2019,0;10,0;PARTO GEMELAR CESARIANA;3,0
HRAD;2019,0;10,0;PARTO GEMELAR NORMAL;1,0
HRAD;2019,0;10,0;PARTO NORMAL;34,0
HRAD;2019,0;11,0;CESAREAS;44,0
HRAD;2019,0;11,0;CIRURGIA GINECOLÓGICA;58,0
HRAD;2019,0;11,0;CURETAGEM;18,0
HRAD;2019,0;11,0;PARTO GEMELAR CESARIANA;1,0
HRAD;2019,0;11,0;PARTO GEMELAR NORMAL;2,0
HRAD;2019,0;11,0;PARTO NORMAL;40,0
HRAD;2019,0;12,0;CESAREAS;38,0
HRAD;2019,0;12,0;CIRURGIA GINECOLÓGICA;45,0
HRAD;2019,0;12,0;CURETAGEM;13,0
HRAD;2019,0;12,0;FORCEPS NORMAL;4,0
HRAD;2019,0;12,0;PARTO GEMELAR CESARIANA;2,0
HRAD;2019,0;12,0;PARTO NORMAL;56,0
HRAD;2020,0;1,0;CESAREAS;42,0
HRAD;2020,0;1,0;CIRURGIA GINECOLÓGICA;47,0
HRAD;2020,0;1,0;CURETAGEM;15,0
HRAD;2020,0;1,0;PARTO NORMAL;56,0
HRAD;2020,0;2,0;CESAREAS;46,0
HRAD;2020,0;2,0;CIRURGIA GINECOLÓGICA;50,0
HRAD;2020,0;2,0;CURETAGEM;11,0
HRAD;2020,0;2,0;FORCEPS NORMAL;4,0
HRAD;2020,0;2,0;PARTO GEMELAR CESARIANA;2,0
HRAD;2020,0;2,0;PARTO NORMAL;44,0
HRAD;2020,0;3,0;CESAREAS;66,0
HRAD;2020,0;3,0;CIRURGIA GINECOLÓGICA;46,0
HRAD;2020,0;3,0;CURETAGEM;12,0
HRAD;2020,0;3,0;FORCEPS NORMAL;2,0
HRAD;2020,0;3,0;PARTO GEMELAR CESARIANA;4,0
HRAD;2020,0;3,0;PARTO NORMAL;48,0
HRAD;2020,0;4,0;CESAREAS;58,0
HRAD;2020,0;4,0;CIRURGIA GINECOLÓGICA;45,0
HRAD;2020,0;4,0;CURETAGEM;11,0
HRAD;2020,0;4,0;FORCEPS CESAREA;1,0
HRAD;2020,0;4,0;FORCEPS NORMAL;2,0
HRAD;2020,0;4,0;PARTO GEMELAR NORMAL;1,0
HRAD;2020,0;4,0;PARTO NORMAL;62,0
HRAD;2020,0;5,0;CESAREAS;70,0
HRAD;2020,0;5,0;CIRURGIA GINECOLÓGICA;54,0
HRAD;2020,0;5,0;CURETAGEM;13,0
HRAD;2020,0;5,0;FORCEPS NORMAL;2,0
HRAD;2020,0;5,0;PARTO GEMELAR CESARIANA;2,0
HRAD;2020,0;5,0;PARTO NORMAL;53,0
HRAD;2020,0;6,0;CESAREAS;56,0
HRAD;2020,0;6,0;CIRURGIA GINECOLÓGICA;41,0
HRAD;2020,0;6,0;CURETAGEM;12,0
HRAD;2020,0;6,0;FORCEPS NORMAL;3,0
HRAD;2020,0;6,0;PARTO GEMELAR CESARIANA;2,0
HRAD;2020,0;6,0;PARTO GEMELAR NORMAL;1,0
HRAD;2020,0;6,0;PARTO NORMAL;50,0
HRAD;2020,0;7,0;CESAREAS;66,0
HRAD;2020,0;7,0;CIRURGIA GINECOLÓGICA;30,0
HRAD;2020,0;7,0;CURETAGEM;14,0
HRAD;2020,0;7,0;FORCEPS NORMAL;3,0
HRAD;2020,0;7,0;PARTO NORMAL;84,0
HRAD;2020,0;8,0;CESAREAS;46,0
HRAD;2020,0;8,0;CIRURGIA GINECOLÓGICA;42,0
HRAD;2020,0;8,0;CURETAGEM;12,0
HRAD;2020,0;8,0;FORCEPS NORMAL;1,0
HRAD;2020,0;8,0;PARTO GEMELAR CESARIANA;1,0
HRAD;2020,0;8,0;PARTO NORMAL;46,0
HRAD;2020,0;9,0;CESAREAS;48,0
HRAD;2020,0;9,0;CIRURGIA GINECOLÓGICA;34,0
HRAD;2020,0;9,0;CURETAGEM;15,0
HRAD;2020,0;9,0;PARTO GEMELAR CESARIANA;2,0
HRAD;2020,0;9,0;PARTO GEMELAR NORMAL;2,0
HRAD;2020,0;9,0;PARTO NORMAL;52,0
HRAD;2020,0;10,0;CESAREAS;59,0
HRAD;2020,0;10,0;CIRURGIA GINECOLÓGICA;35,0
HRAD;2020,0;10,0;CURETAGEM;18,0
HRAD;2020,0;10,0;PARTO GEMELAR CESARIANA;3,0
HRAD;2020,0;10,0;PARTO GEMELAR NORMAL;1,0
HRAD;2020,0;10,0;PARTO NORMAL;47,0
HRAD;2020,0;11,0;CESAREAS;43,0
HRAD;2020,0;11,0;CIRURGIA GINECOLÓGICA;45,0
HRAD;2020,0;11,0;CURETAGEM;13,0
HRAD;2020,0;11,0;PARTO GEMELAR CESARIANA;2,0
HRAD;2020,0;11,0;PARTO NORMAL;47,0
HRAD;2020,0;12,0;CESAREAS;43,0
HRAD;2020,0;12,0;CIRURGIA GINECOLÓGICA;14,0
HRAD;2020,0;12,0;CURETAGEM;12,0
HRAD;2020,0;12,0;PARTO GEMELAR CESARIANA;3,0
HRAD;2020,0;12,0;PARTO NORMAL;56,0
HRAD;2021,0;1,0;CESAREAS;45,0
HRAD;2021,0;1,0;CIRURGIA GINECOLÓGICA;34,0
HRAD;2021,0;1,0;CURETAGEM;13,0
HRAD;2021,0;1,0;PARTO GEMELAR CESARIANA;5,0
HRAD;2021,0;1,0;PARTO GEMELAR NORMAL;2,0
HRAD;2021,0;1,0;PARTO NORMAL;59,0
HRAD;2021,0;2,0;CESAREAS;62,0
HRAD;2021,0;2,0;CIRURGIA GINECOLÓGICA;36,0
HRAD;2021,0;2,0;CURETAGEM;9,0
HRAD;2021,0;2,0;FORCEPS CESAREA;1,0
HRAD;2021,0;2,0;FORCEPS NORMAL;3,0
HRAD;2021,0;2,0;PARTO GEMELAR CESARIANA;7,0
HRAD;2021,0;2,0;PARTO GEMELAR NORMAL;2,0
HRAD;2021,0;2,0;PARTO NORMAL;64,0
HRAD;2021,0;3,0;CESAREAS;53,0
HRAD;2021,0;3,0;CIRURGIA GINECOLÓGICA;39,0
HRAD;2021,0;3,0;CURETAGEM;7,0
HRAD;2021,0;3,0;FORCEPS NORMAL;2,0
HRAD;2021,0;3,0;PARTO GEMELAR CESARIANA;2,0
HRAD;2021,0;3,0;PARTO NORMAL;66,0
HRAD;2021,0;4,0;CESAREAS;57,0
HRAD;2021,0;4,0;CIRURGIA GINECOLÓGICA;12,0
HRAD;2021,0;4,0;CURETAGEM;4,0
HRAD;2021,0;4,0;FORCEPS NORMAL;1,0
HRAD;2021,0;4,0;PARTO GEMELAR CESARIANA;3,0
HRAD;2021,0;4,0;PARTO NORMAL;62,0
HRAD;2021,0;5,0;CESAREAS;61,0
HRAD;2021,0;5,0;CIRURGIA GINECOLÓGICA;17,0
HRAD;2021,0;5,0;CURETAGEM;10,0
HRAD;2021,0;5,0;FORCEPS NORMAL;1,0
HRAD;2021,0;5,0;PARTO GEMELAR CESARIANA;2,0
HRAD;2021,0;5,0;PARTO NORMAL;51,0
HRAD;2021,0;6,0;CESAREAS;62,0
HRAD;2021,0;6,0;CIRURGIA GINECOLÓGICA;28,0
HRAD;2021,0;6,0;CURETAGEM;8,0
HRAD;2021,0;6,0;FORCEPS NORMAL;1,0
HRAD;2021,0;6,0;PARTO GEMELAR CESARIANA;4,0
HRAD;2021,0;6,0;PARTO NORMAL;65,0
HRAD;2021,0;7,0;CESAREAS;67,0
HRAD;2021,0;7,0;CIRURGIA GINECOLÓGICA;26,0
HRAD;2021,0;7,0;CURETAGEM;7,0
HRAD;2021,0;7,0;FORCEPS NORMAL;2,0
HRAD;2021,0;7,0;PARTO GEMELAR CESARIANA;2,0
HRAD;2021,0;7,0;PARTO NORMAL;64,0
HRAD;2021,0;8,0;CESAREAS;61,0
HRAD;2021,0;8,0;CIRURGIA GINECOLÓGICA;22,0
HRAD;2021,0;8,0;CURETAGEM;13,0
HRAD;2021,0;8,0;FORCEPS NORMAL;3,0
HRAD;2021,0;8,0;PARTO GEMELAR CESARIANA;2,0
HRAD;2021,0;8,0;PARTO GEMELAR NORMAL;2,0
HRAD;2021,0;8,0;PARTO NORMAL;66,0
HRAD;2021,0;9,0;CESAREAS;60,0
HRAD;2021,0;9,0;CIRURGIA GINECOLÓGICA;28,0
HRAD;2021,0;9,0;CURETAGEM;15,0
HRAD;2021,0;9,0;PARTO GEMELAR CESARIANA;3,0
HRAD;2021,0;9,0;PARTO NORMAL;52,0
HRAD;2021,0;10,0;CESAREAS;43,0
HRAD;2021,0;10,0;CIRURGIA GINECOLÓGICA;36,0
HRAD;2021,0;10,0;CURETAGEM;11,0
HRAD;2021,0;10,0;PARTO GEMELAR CESARIANA;2,0
HRAD;2021,0;10,0;PARTO GEMELAR NORMAL;2,0
HRAD;2021,0;10,0;PARTO NORMAL;66,0
HRAD;2021,0;11,0;CESAREAS;41,0
HRAD;2021,0;11,0;CIRURGIA GINECOLÓGICA;31,0
HRAD;2021,0;11,0;CURETAGEM;8,0
HRAD;2021,0;11,0;FORCEPS NORMAL;2,0
HRAD;2021,0;11,0;PARTO GEMELAR CESARIANA;5,0
HRAD;2021,0;11,0;PARTO GEMELAR NORMAL;4,0
HRAD;2021,0;11,0;PARTO NORMAL;54,0
HRAD;2021,0;12,0;CESAREAS;56,0
HRAD;2021,0;12,0;CIRURGIA GINECOLÓGICA;35,0
HRAD;2021,0;12,0;CURETAGEM;11,0
HRAD;2021,0;12,0;FORCEPS NORMAL;2,0
HRAD;2021,0;12,0;PARTO GEMELAR CESARIANA;6,0
HRAD;2021,0;12,0;PARTO GEMELAR NORMAL;2,0
HRAD;2021,0;12,0;PARTO NORMAL;58,0
HRAD;2022,0;1,0;CESAREAS;63,0
HRAD;2022,0;1,0;CIRURGIA GINECOLÓGICA;15,0
HRAD;2022,0;1,0;CURETAGEM;9,0
